Time,Acc_XL,Acc_YL,Acc_ZL,Abs_left,VelInc_XL,VelInc_YL,VelInc_ZL,Velmag_L,Acc_XR,Acc_YR,Acc_ZR,Abs_Right,VelInc_XR,VelInc_YR,VelInc_ZR,Velmag_R
84.6875,10.704164,-10.127897,-10.46763,18.07552772,0.105467,-0.100768,-0.106737,0.180749177,23.892879,8.125207,3.858474,25.52991338,0.23982,0.081587,0.031466,0.255264921
84.7,2.252776,2.454095,8.221621,8.870886869,0.025205,0.021728,0.0822,0.088680539,31.478295,10.21757,4.873158,33.45189773,0.315787,0.103244,0.038558,0.334465951
84.7125,3.397857,11.537754,23.059622,26.00790969,0.035592,0.109226,0.233298,0.2600482,26.906573,7.713371,4.175387,28.30006395,0.270032,0.078094,0.032297,0.28294708
84.725,6.947418,7.697775,10.17913,14.53055554,0.067109,0.07986,0.101133,0.145289783,21.37416,12.053164,6.877683,25.48403425,0.215734,0.121385,0.060357,0.254790982
84.7375,13.969761,-4.257168,-9.928318,17.65925253,0.140895,-0.045979,-0.095976,0.176569709,16.820998,6.553891,8.297303,19.86818306,0.170559,0.066702,0.076944,0.198645182
84.75,11.090316,-11.697688,-10.646488,19.31783425,0.110398,-0.116335,-0.107682,0.193175992,16.474494,8.152067,4.498422,18.92355541,0.165926,0.081923,0.039454,0.189207382
84.7625,7.304338,-0.338969,4.177601,8.421437153,0.073305,-0.004637,0.041186,0.084210518,11.935165,4.793318,-7.589637,14.93407683,0.117623,0.046777,-0.07921,0.149323414
84.775,9.678528,6.842575,7.787421,14.18233629,0.09678,0.067736,0.078479,0.141822028,9.31606,1.542477,-12.776625,15.8874276,0.090669,0.013674,-0.129726,0.158860571
84.7875,8.818274,1.208124,4.093887,9.797011315,0.088039,0.01281,0.041024,0.097969027,-0.513281,-13.508687,-18.872196,23.21438915,-0.009062,-0.136612,-0.187455,0.232129997
84.8,10.681398,-4.218499,-3.034844,11.8784795,0.106967,-0.042467,-0.029396,0.118783458,-9.158599,-3.011287,9.842417,13.77755267,-0.090796,-0.03096,0.09889,0.137773972
84.8125,10.849862,-3.92577,-2.791175,11.87105022,0.108475,-0.039112,-0.028204,0.118709898,5.740946,-3.81247,-7.782322,10.39509135,0.057732,-0.037244,-0.078009,0.103949524
84.825,9.762014,0.461597,2.324521,10.04556554,0.097679,0.004376,0.023045,0.100456003,5.884187,1.134661,-7.077942,9.274070045,0.059215,0.012457,-0.070276,0.092737852
84.8375,9.407124,0.788954,3.203777,9.968982768,0.094068,0.007895,0.032046,0.099689848,7.191349,1.199504,-9.172597,11.71711765,0.0726,0.013621,-0.090948,0.117165824
84.85,10.018828,-1.659529,0.144822,10.15637359,0.100176,-0.016651,0.001633,0.101563544,5.829416,3.403049,-7.240005,9.898510282,0.05881,0.035371,-0.071325,0.098979692
84.8625,10.227859,-2.114752,-0.620062,10.46258824,0.102259,-0.021225,-0.006259,0.104625899,4.275703,2.732069,-6.598346,8.323701526,0.043366,0.028489,-0.065079,0.083231661
84.875,9.819519,-0.231332,1.236597,9.899779797,0.098205,-0.002451,0.012261,0.098997786,2.132951,2.616896,-5.385337,6.356058468,0.021933,0.027054,-0.053164,0.063556167
84.8875,9.839406,0.029155,1.360589,9.93307419,0.098397,0.00022,0.013588,0.099331021,1.269428,2.151861,-4.832578,5.440198832,0.013383,0.022274,-0.04779,0.054397793
84.9,10.057807,-0.931668,0.138771,10.10181886,0.100572,-0.009382,0.001366,0.101017895,0.832253,2.562472,-4.29678,5.071609821,0.009029,0.026296,-0.042411,0.050711886
84.9125,10.075911,-0.401369,0.525226,10.09757109,0.100761,-0.004081,0.005168,0.100975947,1.777511,2.09607,-4.507279,5.279073667,0.018626,0.021691,-0.044372,0.052785431
84.925,9.950512,-0.048198,1.028412,10.00363151,0.099512,-0.000517,0.010211,0.100035843,2.402307,2.483859,-4.172204,5.417372119,0.024863,0.025544,-0.040785,0.054167157
84.9375,10.03997,-0.281774,0.527489,10.0577651,0.100403,-0.002822,0.005204,0.100577372,3.285825,2.586811,-4.094923,5.852916491,0.033728,0.026585,-0.039755,0.058521793
84.95,9.950782,-0.151721,0.683029,9.975350134,0.099516,-0.001493,0.006722,0.09975394,3.546258,2.918659,-3.279615,5.643615039,0.036175,0.029782,-0.031441,0.056428137
84.9625,9.635997,-0.325146,1.019615,9.695244858,0.096374,-0.003199,0.010083,0.096952815,4.329906,3.002388,-3.139169,6.13325376,0.044016,0.030609,-0.029769,0.061323018
84.975,9.576945,-0.472894,1.023887,9.643124434,0.095784,-0.004667,0.01013,0.09643118,5.32953,3.67423,-2.803844,7.05445939,0.053925,0.037303,-0.025989,0.070532599
84.9875,9.60811,-0.734763,1.168088,9.706703046,0.096097,-0.007286,0.011585,0.097066634,7.185491,3.897896,-2.828253,8.650080298,0.072509,0.039583,-0.025601,0.086485722
85,9.873855,-0.807012,0.846179,9.942851695,0.098751,-0.00802,0.008362,0.099428383,8.710263,4.126861,-2.303152,9.909801833,0.087604,0.041844,-0.019783,0.099079505
85.0125,9.78677,-0.967249,0.952729,9.880492407,0.097884,-0.009636,0.009392,0.098804553,10.252117,3.607958,-1.857626,11.02606178,0.102904,0.036661,-0.014802,0.110237749
85.025,9.705871,-0.906026,1.172869,9.818372404,0.097075,-0.009041,0.011606,0.098183474,12.153929,3.285192,-1.754184,12.71171264,0.121892,0.033513,-0.013088,0.12709082
85.0375,9.789583,-0.928437,1.106434,9.895560963,0.09791,-0.009272,0.010946,0.098955308,14.678213,3.708285,-1.691795,15.23363006,0.147067,0.03787,-0.011569,0.152304567
85.05,9.817602,-0.830511,1.060022,9.909525932,0.098188,-0.008318,0.010477,0.099095106,17.115857,4.086904,-1.203251,17.63811663,0.171223,0.041766,-0.006038,0.176346738
85.0625,9.925751,-0.324844,1.005149,9.981802495,0.09927,-0.003249,0.009924,0.099817707,18.766035,4.73718,0.022763,19.35472713,0.187276,0.048293,0.006515,0.193512168
85.075,9.695905,-0.483332,1.195943,9.781332386,0.096976,-0.004818,0.011823,0.097812786,19.681706,6.43901,2.630128,20.87457722,0.195573,0.065093,0.032775,0.208710559
85.0875,9.798287,-0.519563,1.20625,9.885919932,0.097999,-0.005178,0.011938,0.09885915,19.714707,7.649036,6.04899,21.99471991,0.194839,0.07681,0.06707,0.219909975
85.1,9.868131,-0.637616,0.936205,9.932927232,0.098696,-0.00636,0.009217,0.099329266,18.755872,7.96157,8.128993,21.93740774,0.184598,0.079607,0.08772,0.219336487
85.1125,9.954902,-0.590531,1.173598,10.04122169,0.099571,-0.005882,0.011563,0.100412574,19.090073,9.272118,8.999608,23.05202819,0.187631,0.092531,0.096715,0.230480301
85.125,10.130601,-0.498071,1.113183,10.20374087,0.101328,-0.004955,0.010941,0.102037351,20.275535,10.509472,10.593569,25.17478948,0.199107,0.104746,0.112878,0.251707697
85.1375,10.956928,-0.752933,0.877731,11.01778521,0.109591,-0.007477,0.008552,0.110178172,20.68706,10.2472,13.393254,26.68967613,0.202749,0.101857,0.14047,0.266859188
85.15,11.288991,-1.298329,0.354987,11.36894858,0.112904,-0.012943,0.003237,0.113689545,21.918469,7.074114,14.634299,27.28781925,0.215142,0.07033,0.152356,0.272845634
85.1625,11.280927,-0.91286,0.585652,11.33294382,0.112833,-0.009112,0.005393,0.11332872,20.461477,6.839355,18.884653,28.67191896,0.200144,0.067786,0.193754,0.286693521
85.175,10.988118,-0.571944,1.114116,11.05925457,0.109928,-0.005722,0.010665,0.110592263,18.616729,2.755346,19.455978,27.06860931,0.182615,0.026691,0.197995,0.270670774
85.1875,11.365074,0.420657,0.874764,11.40644868,0.113691,0.004116,0.00825,0.114064225,16.859375,5.812301,22.388185,28.62258192,0.165336,0.056667,0.226652,0.28621368
85.2,17.282176,-0.323395,4.106878,17.7663907,0.172977,-0.003386,0.040393,0.177662889,16.127401,7.978284,23.110753,29.28912738,0.158852,0.078551,0.233189,0.292884495
85.2125,14.341966,-4.438904,-2.181278,15.1708217,0.143374,-0.044326,-0.022236,0.151708068,13.844138,10.148843,24.68105,30.06348949,0.136937,0.100589,0.248012,0.300632402
85.225,14.594959,-3.920797,-0.413955,15.11809631,0.145844,-0.039397,-0.005693,0.151178723,12.566027,8.603705,23.978182,28.40566821,0.125343,0.085232,0.240234,0.284055868
85.2375,14.387902,-0.227815,2.555638,14.61488656,0.1441,-0.00263,0.024232,0.146146901,10.215074,10.411164,26.558931,30.3004437,0.102953,0.104265,0.265218,0.303003462
85.25,14.844692,-1.851402,1.795709,15.067088,0.148577,-0.018662,0.016663,0.150668679,11.011945,4.836122,22.226682,25.27204783,0.111418,0.048874,0.221504,0.25271854
85.2625,15.465187,-3.560649,-0.68138,15.88441088,0.154517,-0.035841,-0.008401,0.158841611,11.592742,5.144146,20.011298,23.69189635,0.117738,0.051555,0.19902,0.23691584
85.275,15.475987,-0.193133,-0.140416,15.477829,0.15472,-0.002326,-0.003364,0.154774046,85.078852,31.378494,4.781076,90.80682591,0.851985,0.311983,0.036493,0.908043816
85.2875,14.301546,-1.09311,1.297366,14.40181468,0.143151,-0.011243,0.011017,0.144013847,-62.764452,-23.762183,4.532088,67.2648318,-0.626508,-0.235073,0.067241,0.672527279
85.3,13.65423,-2.218844,-0.070806,13.83352013,0.136462,-0.022504,-0.002634,0.138330204,15.204177,10.876829,-15.732445,24.43321987,0.151311,0.109221,-0.157713,0.244330997
85.3125,16.449637,-2.802757,2.268446,16.84018561,0.164741,-0.028458,0.02019,0.168395638,19.923924,10.753424,-20.91786,30.82459638,0.199,0.105805,-0.210282,0.308243763
85.325,23.1072,-2.949175,1.113126,23.32122155,0.231066,-0.030434,0.008195,0.233205666,12.4052,10.859788,-2.620169,16.69398898,0.12396,0.108272,-0.027911,0.166936909
85.3375,25.208931,-3.703223,-6.632193,26.32850255,0.250619,-0.03895,-0.070598,0.263269944,21.635689,10.952232,12.221415,27.15543056,0.217615,0.110846,0.118715,0.271544426
85.35,20.331697,-4.271502,-5.77392,21.56297253,0.201351,-0.044034,-0.06327,0.215602206,22.92404,-2.12567,14.718263,27.32503154,0.232814,-0.019507,0.141659,0.273221804
85.3625,23.406802,0.330966,-0.491744,23.41430611,0.233835,0.001604,-0.011278,0.234112309,6.689694,3.840605,7.531233,10.78061794,0.06878,0.038733,0.073409,0.107795246
85.375,32.679061,-3.375875,-0.950732,32.86672255,0.326249,-0.034841,-0.018503,0.328625419,7.492435,4.582169,0.848296,8.823404166,0.075083,0.045857,0.006611,0.088227131
85.3875,37.456856,-3.361794,-5.194645,37.96448415,0.372436,-0.034524,-0.064608,0.379571699,13.711513,3.806952,9.026197,16.85143034,0.138844,0.039103,0.087095,0.16849997
85.4,37.500803,-2.496085,1.172736,37.60207409,0.375084,-0.024723,-0.003641,0.375915537,3.949966,-5.787903,13.548983,15.2537534,0.042201,-0.056542,0.135229,0.152528045
85.4125,27.866718,-9.048608,0.302484,29.3005593,0.279138,-0.088438,-0.008293,0.292930157,3.500246,4.974809,1.326771,6.22581464,0.035198,0.049693,0.012952,0.062257913
85.425,22.724426,-3.262433,-4.547082,23.40339635,0.225496,-0.030586,-0.054396,0.233971952,11.233779,3.123382,1.499731,11.75595589,0.112444,0.031399,0.013793,0.117557633
85.4375,17.702201,-2.139639,-4.197934,18.31853229,0.175616,-0.019279,-0.048259,0.183143633,6.080268,1.733627,3.979644,7.470788974,0.061176,0.017468,0.039159,0.074706501
85.45,20.523751,-3.286003,-11.68529,23.84466761,0.202674,-0.030191,-0.121883,0.238419195,8.163659,0.527447,2.571142,8.575214271,0.081807,0.005389,0.025137,0.085751358
85.4625,12.041786,-2.127051,-28.296031,30.82522224,0.113515,-0.017871,-0.285992,0.308214944,8.162819,0.962736,2.720841,8.658028088,0.081787,0.00962,0.026728,0.086579696
85.475,10.336652,9.754213,-26.581079,30.14207701,0.094611,0.102318,-0.267208,0.301364115,8.396645,2.001581,2.611739,9.018378699,0.084101,0.019978,0.025711,0.090184002
85.4875,-27.862632,4.049783,-12.086834,30.64014622,-0.28449,0.04195,-0.105333,0.306250557,8.957828,2.477819,2.23658,9.559527163,0.08967,0.024785,0.021987,0.095595153
85.5,-16.489004,6.495745,2.802458,17.94256745,-0.164503,0.065074,0.029944,0.179422701,9.039492,2.577261,2.576721,9.746495831,0.090485,0.025813,0.025407,0.09746467
85.5125,-1.925328,14.069655,-4.85534,15.00787814,-0.018831,0.140149,-0.050261,0.150075038,8.963586,1.587839,2.330565,9.396735597,0.089708,0.015906,0.023008,0.093967517
85.525,5.593325,2.306546,-17.677051,18.68377829,0.059531,0.015423,-0.17636,0.186774352,9.204587,1.999693,2.472645,9.738437618,0.092112,0.019995,0.024479,0.097383993
85.5375,6.725752,-11.095308,-24.934909,28.10856251,0.069872,-0.113933,-0.247264,0.281073497,9.44454,1.956109,2.149833,9.881673955,0.094496,0.019558,0.021276,0.098816383
85.55,3.29139,-1.787073,-9.725977,10.4221642,0.033363,-0.016058,-0.097417,0.104216222,9.187025,2.490902,2.881537,9.945314304,0.091932,0.024908,0.028618,0.099452959
85.5625,0.79543,3.996031,-1.940001,4.512712767,0.007987,0.040006,-0.019293,0.045127509,9.298135,1.69198,2.216336,9.707227002,0.093014,0.016931,0.022015,0.097071742
85.575,-2.061562,0.538029,-2.909195,3.605957381,-0.020123,0.004802,-0.02953,0.036055724,9.301217,1.905595,2.228736,9.752496816,0.093043,0.019057,0.022159,0.097525332
85.5875,-0.015632,-2.391364,-8.851271,9.16863482,0.002174,-0.025278,-0.088092,0.09167281,9.019292,1.772618,2.776201,9.601931824,0.090217,0.01774,0.027674,0.096019086
85.6,2.453928,-3.137002,-10.441151,11.17498002,0.027017,-0.031878,-0.103632,0.111739503,9.423636,1.261775,2.116865,9.740539463,0.094257,0.012614,0.021079,0.097405438
85.6125,2.628231,-0.473247,-5.933367,6.506643134,0.027651,-0.004636,-0.05871,0.065061005,9.36861,1.041382,2.148375,9.668032113,0.09371,0.010379,0.021395,0.096680059
85.625,3.500833,0.703115,-4.274175,5.569450092,0.036119,0.007034,-0.041799,0.05568856,9.065415,1.330977,2.418825,9.476495306,0.090681,0.013259,0.024115,0.094764857
85.6375,5.135413,-0.893949,-6.263624,8.148901589,0.053322,-0.009161,-0.060918,0.081474918,9.49588,1.285428,2.230631,9.838687757,0.094986,0.012752,0.022248,0.098386621
85.65,7.503088,-1.123825,-6.834703,10.21138959,0.077232,-0.011077,-0.065848,0.102095254,9.490406,1.685343,2.125156,9.870383736,0.094947,0.016709,0.021172,0.098703481
85.6625,10.285232,0.908583,-4.7843,11.37985267,0.10428,0.00966,-0.044474,0.113778604,9.230033,2.931176,2.574096,10.02054251,0.092364,0.029179,0.025664,0.100205606
85.675,13.389077,2.378772,-3.48501,14.03820622,0.134805,0.024545,-0.03042,0.140357477,9.56506,2.889265,1.912634,10.17331774,0.095705,0.02877,0.019041,0.101733572
85.6875,15.837234,2.809207,-2.751192,16.31804774,0.159006,0.028934,-0.022328,0.16315215,8.577104,2.211195,2.047517,9.091117765,0.085802,0.022029,0.020433,0.090910767
85.7,17.93979,3.637983,-1.464556,18.36343949,0.17955,0.037318,-0.008919,0.183603878,8.979623,2.884722,3.235206,9.971048496,0.089859,0.02873,0.032281,0.099710159
85.7125,18.69616,4.654186,-0.243012,19.26828744,0.186733,0.04729,0.003197,0.192654557,8.758855,3.015719,2.956646,9.723880787,0.087625,0.030123,0.029495,0.097239348
85.725,17.574132,4.582467,0.433768,18.16692803,0.175425,0.046208,0.009292,0.181646501,9.414136,2.258813,2.026846,9.891223256,0.094176,0.022538,0.020163,0.098912219
85.7375,17.32236,3.200576,1.028385,17.64554954,0.172775,0.032216,0.015448,0.176430474,9.417548,1.674724,2.37232,9.855090714,0.0942,0.016707,0.023656,0.098551358
85.75,18.600477,1.177585,0.656296,18.64926743,0.185681,0.01179,0.012328,0.186462912,9.508849,1.749593,1.978869,9.868901027,0.095109,0.017464,0.01972,0.098689369
85.7625,19.291068,-1.117217,0.690694,19.33573212,0.192554,-0.0114,0.012956,0.193325789,10.015529,1.53242,2.373149,10.40629465,0.100193,0.015245,0.023623,0.10406293
85.775,19.903846,-0.566496,1.147361,19.94493521,0.198556,-0.00617,0.017478,0.199419243,9.789481,2.036874,2.087921,10.21480338,0.097941,0.020319,0.020711,0.102148161
85.7875,20.136697,0.287204,-2.934766,20.3514595,0.202077,0.00232,-0.023812,0.203488348,9.608184,1.662704,2.370355,10.03495726,0.09613,0.016574,0.023544,0.100349361
85.8,19.170647,-0.080283,6.850534,20.3580443,0.189912,-0.001166,0.073269,0.203559018,9.466665,2.518276,2.378577,10.08053018,0.094725,0.025123,0.023617,0.100805523
85.8125,18.446218,0.439997,4.919244,19.09595552,0.182756,0.003444,0.055143,0.19092503,9.187409,2.609585,2.723239,9.931487736,0.091925,0.026076,0.027078,0.099314558
85.825,20.883412,-0.157787,4.166873,21.29564801,0.20734,-0.002336,0.048365,0.212919012,9.630296,2.521951,2.013701,10.1566643,0.096343,0.025184,0.019991,0.101566961
85.8375,21.861527,-1.63653,7.152157,23.05987734,0.216166,-0.017766,0.078198,0.230560833,9.944799,3.502138,2.393696,10.81174261,0.099497,0.035007,0.023752,0.108117069
85.85,24.651291,-1.326047,9.274664,26.37165033,0.243666,-0.015068,0.099633,0.263679538,9.846755,1.244329,3.290736,10.45637997,0.098492,0.012574,0.032783,0.1045634
85.8625,24.799284,-1.731265,13.089792,28.09527398,0.244805,-0.01906,0.13648,0.280926257,14.530943,4.164045,0.630552,15.12895142,0.145331,0.041612,0.005981,0.151289228
85.875,24.752531,-4.473695,16.162149,29.8984414,0.244907,-0.04553,0.165324,0.298972314,12.059143,3.165643,1.40435,12.54657023,0.120651,0.031682,0.013459,0.125465364
85.8875,21.549744,-9.409668,21.761959,32.03929116,0.21238,-0.094888,0.220311,0.320384041,12.2071,3.063092,2.06167,12.75328609,0.122153,0.030712,0.019997,0.127532201
85.9,22.95985,-8.662624,22.02992,32.97746415,0.227013,-0.088885,0.222061,0.329767392,13.001036,4.394647,1.696024,13.82810026,0.130083,0.044038,0.016141,0.138280383
85.9125,19.447017,-8.187566,26.718447,34.04553006,0.193401,-0.086875,0.266364,0.340442349,12.929923,4.019218,1.733502,13.65071615,0.129377,0.040333,0.016396,0.136506366
85.925,16.864292,-2.298317,31.267671,35.5999137,0.168741,-0.030344,0.311966,0.35597341,13.080016,4.023001,1.530812,13.77006685,0.13087,0.040395,0.014225,0.137699178
85.9375,14.455923,1.229801,33.270821,36.29646884,0.145078,0.005647,0.332639,0.362943823,12.812325,5.021291,1.853308,13.88538029,0.128212,0.050426,0.017282,0.138851597
85.95,13.634938,-0.822743,29.341678,32.36545239,0.138093,-0.010748,0.292513,0.323649581,13.17664,5.05623,2.244838,14.29085726,0.131877,0.050873,0.021039,0.14290642
85.9625,23.743493,-5.021132,29.365853,38.09617499,0.239796,-0.053408,0.291152,0.380951471,13.17129,4.050144,1.980881,13.92158167,0.131817,0.04087,0.018276,0.139212394
85.975,77.05356,-7.314159,28.983301,82.64853155,0.772595,-0.080981,0.28209,0.826459754,12.526213,3.639355,0.822829,13.07011723,0.125267,0.036691,0.00663,0.130698155
85.9875,-30.185698,2.750484,-11.153541,32.29772442,-0.305184,0.031984,-0.100514,0.322898303,12.015357,5.719528,1.489791,13.39034285,0.120232,0.057441,0.013191,0.133899981
86,7.451155,2.751646,1.092251,8.017747738,0.074641,0.02702,0.011266,0.080176568,14.750618,6.626102,0.543977,16.1796746,0.147418,0.06659,0.003223,0.161792097
86.0125,19.872351,9.636141,-14.468662,26.40279773,0.198844,0.096842,-0.144199,0.264027765,15.612885,8.017907,-0.534814,17.55947142,0.155834,0.080512,-0.008031,0.175587342
86.025,26.820978,-0.036626,-16.448219,31.46283698,0.262564,-0.004817,-0.173163,0.314560777,16.793306,7.742585,-0.882271,18.51326959,0.167556,0.077777,-0.012091,0.185122843
86.0375,8.767962,-13.003624,-5.885043,16.75127237,0.084116,-0.130545,-0.06272,0.167485214,17.563774,3.872709,-2.201182,18.11985746,0.175039,0.0391,-0.025704,0.181185422
86.05,-2.860443,-8.760162,14.235597,16.95803038,-0.020018,-0.090884,0.141663,0.169496393,16.903335,2.857776,-4.185202,17.64668619,0.167972,0.028755,-0.045758,0.176451799
86.0625,-4.038863,8.4487,24.932144,26.63277587,-0.031703,0.075914,0.253195,0.266224949,16.654919,4.033551,-1.576539,17.20875753,0.165988,0.04067,-0.020043,0.172069134
86.075,3.779991,10.069851,15.902581,19.19849769,0.036687,0.101012,0.159086,0.191983633,20.194039,4.919144,-0.02098,20.78455265,0.201691,0.049781,-0.005665,0.207820835
86.0875,13.328202,-1.805233,-1.791407,13.5686762,0.133551,-0.017884,-0.01593,0.135681509,29.049251,8.749369,0.121272,30.33850933,0.290102,0.088287,-0.007834,0.303339968
86.1,6.725946,-2.980343,-3.182057,8.015377767,0.067372,-0.03001,-0.031384,0.08015324,33.308541,12.713633,3.787645,35.85305597,0.333324,0.129256,0.026167,0.358464384
86.1125,9.649858,0.00487,3.924499,10.41736414,0.097057,-0.000527,0.037828,0.104169557,25.69634,9.710164,5.574934,28.02978886,0.258275,0.098647,0.04577,0.280235792
86.125,5.930007,0.049464,6.976382,9.156273015,0.059691,0.000027,0.06943,0.091561679,19.148233,8.2881,8.098325,22.38147217,0.193792,0.084672,0.073109,0.223762402
86.1375,8.868772,0.179355,3.861979,9.67482128,0.088596,0.001922,0.038823,0.096747975,15.523095,6.803431,8.756997,19.077163,0.157651,0.069442,0.08188,0.190736372
86.15,9.940317,-1.174474,0.591177,10.02690289,0.099397,-0.011739,0.006027,0.1002691,15.947126,7.842937,1.751447,17.85749297,0.159752,0.078799,0.012241,0.178549226
